@relation relation_name
@attribute aa_000 real
@attribute ab_000 real
@attribute ac_000 real
@attribute ad_000 real
@attribute ae_000 real
@attribute af_000 real
@attribute ag_000 real
@attribute ag_001 real
@attribute ag_002 real
@attribute ag_003 real
@attribute ag_004 real
@attribute ag_005 real
@attribute ag_006 real
@attribute ag_007 real
@attribute ag_008 real
@attribute ag_009 real
@attribute ah_000 real
@attribute ai_000 real
@attribute aj_000 real
@attribute ak_000 real
@attribute al_000 real
@attribute am_0 real
@attribute an_000 real
@attribute ao_000 real
@attribute ap_000 real
@attribute aq_000 real
@attribute ar_000 real
@attribute as_000 real
@attribute at_000 real
@attribute au_000 real
@attribute av_000 real
@attribute ax_000 real
@attribute ay_000 real
@attribute ay_001 real
@attribute ay_002 real
@attribute ay_003 real
@attribute ay_004 real
@attribute ay_005 real
@attribute ay_006 real
@attribute ay_007 real
@attribute ay_008 real
@attribute ay_009 real
@attribute az_000 real
@attribute az_001 real
@attribute az_002 real
@attribute az_003 real
@attribute az_004 real
@attribute az_005 real
@attribute az_006 real
@attribute az_007 real
@attribute az_008 real
@attribute az_009 real
@attribute ba_000 real
@attribute ba_001 real
@attribute ba_002 real
@attribute ba_003 real
@attribute ba_004 real
@attribute ba_005 real
@attribute ba_006 real
@attribute ba_007 real
@attribute ba_008 real
@attribute ba_009 real
@attribute bb_000 real
@attribute bc_000 real
@attribute bd_000 real
@attribute be_000 real
@attribute bf_000 real
@attribute bg_000 real
@attribute bh_000 real
@attribute bi_000 real
@attribute bj_000 real
@attribute bk_000 real
@attribute bl_000 real
@attribute bm_000 real
@attribute bn_000 real
@attribute bo_000 real
@attribute bp_000 real
@attribute bq_000 real
@attribute br_000 real
@attribute bs_000 real
@attribute bt_000 real
@attribute bu_000 real
@attribute bv_000 real
@attribute bx_000 real
@attribute by_000 real
@attribute bz_000 real
@attribute ca_000 real
@attribute cb_000 real
@attribute cc_000 real
@attribute cd_000 real
@attribute ce_000 real
@attribute cf_000 real
@attribute cg_000 real
@attribute ch_000 real
@attribute ci_000 real
@attribute cj_000 real
@attribute ck_000 real
@attribute cl_000 real
@attribute cm_000 real
@attribute cn_000 real
@attribute cn_001 real
@attribute cn_002 real
@attribute cn_003 real
@attribute cn_004 real
@attribute cn_005 real
@attribute cn_006 real
@attribute cn_007 real
@attribute cn_008 real
@attribute cn_009 real
@attribute co_000 real
@attribute cp_000 real
@attribute cq_000 real
@attribute cr_000 real
@attribute cs_000 real
@attribute cs_001 real
@attribute cs_002 real
@attribute cs_003 real
@attribute cs_004 real
@attribute cs_005 real
@attribute cs_006 real
@attribute cs_007 real
@attribute cs_008 real
@attribute cs_009 real
@attribute ct_000 real
@attribute cu_000 real
@attribute cv_000 real
@attribute cx_000 real
@attribute cy_000 real
@attribute cz_000 real
@attribute da_000 real
@attribute db_000 real
@attribute dc_000 real
@attribute dd_000 real
@attribute de_000 real
@attribute df_000 real
@attribute dg_000 real
@attribute dh_000 real
@attribute di_000 real
@attribute dj_000 real
@attribute dk_000 real
@attribute dl_000 real
@attribute dm_000 real
@attribute dn_000 real
@attribute do_000 real
@attribute dp_000 real
@attribute dq_000 real
@attribute dr_000 real
@attribute ds_000 real
@attribute dt_000 real
@attribute du_000 real
@attribute dv_000 real
@attribute dx_000 real
@attribute dy_000 real
@attribute dz_000 real
@attribute ea_000 real
@attribute eb_000 real
@attribute ec_00 real
@attribute ed_000 real
@attribute ee_000 real
@attribute ee_001 real
@attribute ee_002 real
@attribute ee_003 real
@attribute ee_004 real
@attribute ee_005 real
@attribute ee_006 real
@attribute ee_007 real
@attribute ee_008 real
@attribute ee_009 real
@attribute ef_000 real
@attribute eg_000 real
@attribute class {0.0,1.0}
@data
224473.4774275053,0.7380902899788084,512.9061770660608,339.26274099358136,0.0,0.0,9272.62831300377,74689.57071382557,413821.0318151994,1489029.552058678,5139405.361595492,5769307.696645297,1727925.3703806887,308002.9831071256,37902.85690711929,248.73642772285842,7024407.892149366,0.0,0.0,0.0,864364.1050589953,1226446.9825089225,13216077.527958531,12328992.610963253,3204341.147649876,1375545.9168477159,8.833367970148341,0.0,11073.257705435955,0.0,3389.76868781708,980.6627873433858,0.0,0.0,0.0,0.0,0.0,0.0,1911.7932106821052,1445667.8545457665,13521048.160182437,977.9800252664235,17894.07278516778,7587.792379398545,10347.923034486286,14296.509271957739,197207.8105692619,12118887.388115007,1197656.0032205582,1405703.0503941139,25.23819420042383,0.0,5220412.558727095,3554743.0766912336,1918566.8660928938,1138363.110134877,751742.0927421743,522085.56941018044,379358.6714263093,311308.4483791057,180834.0257369987,992191.3686232851,17287490.390804276,8716.867450596115,9448.298694007559,9707.630918962812,1.2619097100211916,7024407.892149366,214569.21665261226,946634.4903137317,2252106.456389739,268286.8774977832,260659.3719023494,213712.6523484426,217687.4141542422,213074.67428174443,191347.03959807748,193892.2279152643,223057.4245452867,69635.91409065571,224473.7381389706,17287490.390804276,17287490.390804276,10781526.204367355,84339.4906159339,1475.1445790873747,25436.0,192523.82309789755,10386961.459336996,1209600.0,243602.98197630237,0.7380902899788084,154.52423506182248,0.0,12496908.62996624,842604.4655120398,3315956.4406393403,264.0478466609748,1637.5236115991524,190156.23915885802,399358.8956699195,974476.6329151925,1851335.0123544824,3819143.1424379577,3483770.468048975,2111866.9306104197,1224371.7254291563,660215.0783316246,254911.6630075664,265.4295808443231,937.7179077355122,17287490.390804276,0.0,11327.13582668186,1783.8610320766566,1479362.9821880828,1797497.5289404956,453627.3736517655,7004703.535537583,4151332.579495029,69705.3384117257,262.92906129209797,2.523819420042383,811.5722895436874,3433.100497130553,4968293.839277832,3231934.8473775215,3.6904514498940424,180.30871726654578,0.0,0.0,5388425.131316701,9749.705414553977,1086.64655338583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125415.44329702307,18344.066954218793,3484.7418310659996,5254473.4130155,2302094.3125333996,182401.52724159806,35790.298206581385,2779760.1728325677,294700.86893946526,1396648.8573989943,3108.083615782195,112.30996419188605,93.38131854156818,622110.0,754.4,3633.2922754881,3595962.012432889,2065974.3814377273,1314186.8433469115,409661.620190262,943044.4801504426,3244800.1633099793,2977386.021674541,412630.94153320795,5959.323888191519,0.0,16.40482623027549,114.83378361192844,1.0
86276.0,0.0,2130706434.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,368064.0,3537288.0,1780480.0,93278.0,702.0,2526566.0,0.0,0.0,0.0,0.0,0.0,5095174.0,4430264.0,995894.0,589776.0,0.0,0.0,0.0,0.0,372.0,122.0,0.0,0.0,0.0,0.0,0.0,73512.0,2527580.0,1873344.0,1306124.0,0.0,1984.0,592.0,1068.0,2022.0,90578.0,5682234.0,2082.0,0.0,0.0,0.0,2044870.0,1420088.0,555228.0,425874.0,346596.0,286928.0,394726.0,306250.0,0.0,0.0,6091720.0,1404.0,4874.0,5026.0,22.0,2526566.0,76644.0,592164.0,395612.0,199280.0,205520.0,182820.0,183980.0,208200.0,288320.0,305100.0,320400.0,6720.0,86275.89,6091720.0,6091720.0,6096970.0,35569.0,38434.0,119988.0,34120.0,5780560.0,1209600.0,194508.0,2.0,216.0,0.0,5051957.76,0.0,725999.04,0.0,580.0,0.0,0.0,0.0,15750.0,1346258.0,3442320.0,928112.0,41154.0,6540.0,426.0,12.0,20.0,6091720.0,0.0,5668.0,752.0,143486.0,434978.0,234364.0,4178014.0,759602.0,23566.0,130.0,0.0,232.0,260.0,2332014.0,913126.0,0.0,42194.0,0.0,14.0,5106984.0,3348.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.0,96936.0,43464.0,0.0,0.0,128218.0,20498.0,52421640.0,5555886.0,0.0,0.0,0.0,0.0,21326670.0,1467.4,1574.0,755376.0,935062.0,841018.0,473008.0,1099184.0,1144690.0,460484.0,66692.0,5038.0,8.0,0.0,0.0,0.0
1160951.7813142503,0.0,152.0,3350.532528294634,0.0,0.0,886.9065681295923,151082.59037558438,1840853.3695557239,10949704.528521344,24500450.531392235,29559776.00892321,12749331.311605748,1880084.0726618485,168477.08310638787,7157.048107377559,26941432.68583298,29461.210269663952,5750.532350804399,0.0,5989722.315235451,9693385.052197546,58941219.14028838,56937575.11137456,23325220.392174713,6873744.1921535395,0.0,0.0,802.8769682395467,0.0,116.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4076.7171203078724,36723359.77418875,45080366.95950853,0.0,707364.8927788337,369786.9508423815,569195.6054975312,911451.7104658984,35730894.235439435,43518964.739572674,139.03755093656454,5.209002427904241,1.0696674759680802,0.0,21197938.685799763,19852378.5639582,16019055.552655961,10687608.918593537,5186929.446457304,2879733.268056504,1944891.209321763,2264410.1010356555,1220974.4009959314,553883.3039429653,88268049.99471831,16.0,66.0,180.0,2.0,26941432.68583298,854249.8325168659,9697992.696337428,13588999.983839022,290156.4591586967,325833.20274452027,294345.5531300195,287871.8321122767,309122.79649591,277339.6959791306,312673.2702220321,297317.4226548788,225523.38047174198,1160952.3126861071,88268049.99471831,88268049.99471831,88495941.98020436,439867.59297050635,1036.0,25436.0,817880.9953360136,81807803.45081758,1209600.0,3409.0,264.3537717770014,67.39764805273416,0.0,61214970.34621143,0.0,20559819.75576138,9004.834160396056,29144.947636716213,202786.7804659355,4562811.604388488,16788862.711419675,29951247.14085043,22615415.61086248,6839148.369251458,715200.6867887748,120949.52685595736,11341.44223778024,39.57769661081897,181.0418494699371,14.0,88268049.99471831,0.0,73751.37998888009,15249.252055193176,5895498.8425908135,12769406.396152828,8453230.516663885,52645235.235132046,1921467.3692457557,33962.319653236205,2.1393349519361604,0.0,5305.652798483948,63264.40377458809,54760038.45427071,31634106.31467835,16.6516626201596,225503.17511484557,0.0,0.0,56281929.72350534,1354.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551880.9453719703,10377.0,2532.0,0.0,0.0,47940.0,8316.0,185400.0,30592.0,0.0,0.0,0.0,0.0,622110.0,35499.464434280235,32002.23225566521,21038270.28211446,8970045.782769991,5977614.10524746,2680711.8693931187,5271611.133495228,22971800.806897584,9467781.113972992,5171716.7461974835,258152.0651491938,99.54558007141542,0.0,0.0,1.0
771128.6779929339,0.0,152.0,6899.485107552107,0.0,0.0,27.612775220544677,76409.63114679113,704482.7247469765,8579219.441402124,24470851.014485456,23716260.55538723,7844128.733577573,1153519.0265471076,35305.68471445501,0.0,20384333.445357963,98487.06722629617,14.476600601062259,0.0,3267114.6954887793,5556920.099429095,46184233.61742756,42468197.566805325,23734775.517231513,6335286.401903658,0.0,0.0,0.0,0.0,116.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.2981871058873,21134490.36910744,45443539.75748839,0.0,138320.33603938087,73655.92659152055,99254.77365660999,167402.3897761188,37346959.256539986,28754465.367704395,69.03404893843371,59.2978700921008,8.927659214736128,9.114896674742909,17953002.320085302,17960287.896318775,10145788.63157704,6529555.364972172,4239759.963398997,2838348.53746559,2226707.4644924356,2615826.203568332,1318647.0350718775,752281.0078324159,73184627.341051,16.0,66.0,180.0,2.0,20384333.445357963,681410.0879708083,10771802.711486477,12944773.286525143,344997.15112244117,368453.3219377582,559812.247473395,506867.7069273832,287519.7948288835,264564.521575948,386847.5785834187,387027.5768926785,340737.8603703447,771129.0580780033,73184627.341051,73184627.341051,75907609.542828,316401.2231064823,1036.0,25436.0,981846.0540444278,66580204.42478294,1209600.0,3409.0,5109.029869432795,255.7829987784608,0.0,42705116.356081955,14491953.684924392,7325910.945373877,2223.6984364900654,11369.958627628657,53594.18023104088,1754599.3180288535,12440246.9360319,23534253.61370513,21201348.21771968,6999363.277450986,483350.43279188545,87569.63646247007,25170.825153117145,707.9872078720534,2518.1999873194486,14.0,73184627.341051,0.0,38480.805777255126,8379.047136945916,5760932.99269366,15665384.449752953,4990035.347721546,37143214.86838727,2876436.4126923825,97325.30487651122,15.195744411052097,0.0,9233.817068851147,25299.23914567063,33561262.119229816,8328203.557368461,208.01701390209064,71270.79361915475,0.0,0.0,40590412.81624327,1354.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359045.398558644,10377.0,2532.0,0.0,0.0,47940.0,8316.0,185400.0,30592.0,0.0,0.0,0.0,0.0,622110.0,21348.61569867715,15208.140924749938,22634275.418438103,8860628.53884346,6859446.234057289,3019477.5305342814,6203689.899558222,7979967.208177982,6261288.525338154,4640157.235404388,121179.09400929924,94.74042175472935,0.0,0.0,1.0
263021.5880000388,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,48137.052747630565,2796639.0654904796,11442754.87765031,3866441.4877413874,72986.55976030535,0.0,9371779.825080559,22083.795403669923,15194.4176590329,390.41505230232445,62.48376352103946,84.7002127729646,15183098.121558867,12467171.47978596,4406012.784119602,2308751.7421772666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.3095012637501,4895498.270054257,11427988.52487262,1902952.9389619725,0.0,24890.37947130192,17439.778805132362,26927.789232130788,67599.2740985228,8352494.67058279,9732040.479037857,5495.296623483227,19.63690443034927,35.076297525783765,16.662336938943856,7230036.741363221,3016367.662459497,1709170.8643711605,1214352.1165462057,979317.5674579389,1154151.2280009757,1179888.2129956177,1000960.2840248183,651157.4663299203,91556.89984075815,19592805.287711956,3968.131585106234,3811.8880657724876,2843.5725600735723,833.5979368808439,9371779.825080559,355475.65722372493,2229889.864939786,2162850.150745981,381252.07125124475,305169.13721086376,324133.5584347052,374721.3994007634,328186.1933673544,327490.229817265,291692.713580786,301692.1891118951,182474.3683091069,263021.11777545745,19592805.287711956,19592805.287711956,19305285.80010512,118546.19279914761,1514908.652355551,34690.55104881633,617854.3371171271,18226959.043390114,1209600.0,0.0,2.0,46.0,0.0,16029790.448228274,0.0,2174585.51801322,0.0,8.0,0.0,0.0,174.9545378589105,673877.9151578608,6653945.711318658,8979777.503448475,1693708.707142048,175170.8597591822,44284.32593269734,6019.06609333265,8.0,0.0,19592805.287711956,0.0,18009.507012598664,3697.121213809131,752237.8827853022,1422560.2579790624,1557397.7307477207,13055301.759265961,1388294.668262829,29452.19891494736,7.9172078826320185,0.0,210.0,278.0,1181117.0,44465.0,0.0,202.0,0.0,0.0,1734472.0,14122.725700982883,643.2229438435094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240341.33545739524,185534.73053569027,35004.74746843576,0.0,0.0,642324.6509296277,102723.22189667386,35823540.14661136,6053241.048493845,0.0,0.0,0.0,0.0,40611556.43610748,754.4,832.0,2296438.0424428857,4254175.681397718,2374242.980561228,1112244.1943477434,2781860.720309795,2320149.9162945026,1405503.1782498327,940062.2674699131,732104.9499478111,10177.112368682609,0.0,0.0,1.0
38888.0,0.0,960.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,39338.0,429084.0,1146130.0,401254.0,24648.0,2944.0,943300.0,0.0,398.0,0.0,0.0,0.0,1892112.0,1653512.0,399436.0,205058.0,0.0,0.0,0.0,0.0,1270.0,216.0,0.0,0.0,0.0,0.0,0.0,78898.0,576736.0,1117104.0,270660.0,0.0,3580.0,6134.0,5732.0,225628.0,1425012.0,377046.0,262.0,2.0,0.0,2.0,534606.0,486054.0,200392.0,166694.0,139386.0,117490.0,118820.0,261064.0,18888.0,4.0,2291724.0,44.0,534.0,554.0,6.0,943300.0,26920.0,256478.0,142172.0,226540.0,222540.0,239140.0,251400.0,270660.0,288320.0,305100.0,320400.0,170060.0,38887.82,2291724.0,2291724.0,2293466.0,15785.0,258510.0,105976.0,1079100.0,2043398.0,1209600.0,66064.0,0.0,118.0,0.0,1757438.4,0.0,284788.8,0.0,0.0,0.0,0.0,1586.0,102040.0,602816.0,996766.0,321596.0,15790.0,2596.0,208.0,3230.0,3258.0,2291724.0,0.0,2474.0,278.0,58158.0,151950.0,106642.0,1238594.0,476482.0,8686.0,134.0,0.0,1636.0,584.0,679216.0,147838.0,62.0,17154.0,0.0,0.0,1769744.0,1100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12896.0,29804.0,4942.0,0.0,0.0,57548.0,10120.0,1154760.0,777354.0,0.0,0.0,0.0,0.0,33251160.0,746.96,652.0,297024.0,321326.0,242966.0,120760.0,240908.0,186592.0,160398.0,120070.0,319570.0,33784.0,0.0,0.0,0.0
35016.0,0.0,276.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,10050.0,661624.0,1407708.0,489982.0,43310.0,5530.0,1295410.0,0.0,0.0,0.0,0.0,0.0,2283570.0,1990518.0,493310.0,233046.0,0.0,0.0,0.0,0.0,1910.0,222.0,0.0,0.0,0.0,0.0,0.0,2722.0,938200.0,1337216.0,340066.0,0.0,10770.0,3508.0,5320.0,10032.0,36320.0,2551218.0,1026.0,4.0,2.0,4.0,989002.0,482868.0,194346.0,134858.0,115152.0,111768.0,146416.0,434786.0,9008.0,0.0,2777518.0,264.0,78.0,240.0,10.0,1295410.0,37674.0,250548.0,241364.0,222760.0,206520.0,239140.0,251400.0,270660.0,288320.0,305100.0,320400.0,58040.0,35015.07,2777518.0,2777518.0,2768234.0,18991.0,1290.0,31020.0,351620.0,2618204.0,1209600.0,72160.0,0.0,34.0,0.0,2189384.64,0.0,424750.08,20.0,392.0,0.0,0.0,324.0,158702.0,800022.0,1296778.0,335742.0,22578.0,3772.0,286.0,14.0,18.0,2777518.0,0.0,6670.0,534.0,45028.0,194906.0,177968.0,1921656.0,264032.0,7336.0,74.0,0.0,360.0,640.0,1993790.0,62864.0,0.0,1622.0,0.0,0.0,2220406.0,1830.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21458.0,21108.0,3958.0,0.0,0.0,74280.0,10338.0,632320.0,81314.0,0.0,0.0,0.0,0.0,0.0,1172.86,1376.0,448704.0,572080.0,393148.0,167226.0,369162.0,340002.0,209942.0,85218.0,32722.0,0.0,0.0,0.0,0.0
1202371.746544061,0.0,152.0,126.0,0.0,0.0,0.0,0.0,0.0,182.82561834388434,421559.32479998167,14674308.532165885,46824293.19543809,13259664.711963495,158226.52962848122,0.0,30668699.40755301,104583.9376320974,287.23550938861445,0.0,1499.3163203466756,3744.4139340914044,61871232.34916973,54234167.87051334,14916179.6117847,7330712.043624404,0.0,0.0,51.38179700375531,0.0,116.0,66.0,0.0,0.0,0.0,0.0,35004.78924758229,9249282.126222663,28978870.31708067,31620477.80106535,5454596.259292429,0.0,97604.5151530958,29294.639277145172,44180.90696130975,83748.75712496744,3976923.600229509,70852045.43399875,253993.36902279098,397.9773798030673,38.267055750294936,3.8267055750294934,25814021.06274177,17979343.728650264,9036060.969260689,6102127.9769494,5868736.01290559,8188541.364424816,2086446.556314882,255336.11862285528,7552.690923489601,64.81211493896944,76795250.35171528,16.0,66.0,180.0,2.0,30668699.40755301,1082851.096809176,7416347.94675078,7454539.877523012,347213.4460501492,306837.59226238774,321901.93911942723,326384.5312875942,329314.50763669854,323045.91749224067,288914.79391904327,276588.55180870544,189567.39390074258,1202371.19936329,76795250.35171528,76795250.35171528,76776899.97610986,447287.9703493961,1036.0,25436.0,419986.3748393742,75338250.42643657,1209600.0,3409.0,2.0,46.0,0.0,67764423.42472799,0.0,7544984.268007098,46042.92147875486,7.653411150058987,35002.87589479478,10473.693158855724,33149.605384538096,5180366.87399124,32124370.347679093,33420545.296904247,4062426.498878477,367017.0808587478,99998.49516399232,4880.524994708572,8.0,14.0,76795250.35171528,0.0,50084.37180245202,11120.06585791162,1809094.6445305892,5428242.63729715,6961161.006717559,56697396.44334563,4300737.334243918,80369.56893839987,25.22017508763272,0.0,210.0,278.0,1181117.0,44465.0,0.0,202.0,0.0,0.0,1734472.0,1354.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512460.54186631483,10377.0,2532.0,0.0,0.0,47940.0,8316.0,185400.0,30592.0,0.0,0.0,0.0,0.0,622110.0,1087.2333612289913,1644.4774457576204,7936878.68280845,12759170.451106941,9951648.157951381,5484947.368356688,11543129.1047112,10595382.110290192,8973570.622444881,4763666.754432438,3281235.117941216,48604.836218094366,0.0,0.0,1.0
757142.3445575364,0.0,896.5372641317956,342.694269727256,0.0,0.0,0.0,864.387605634733,206106.2938068767,3036456.037862785,8708999.111587321,6534166.513600878,2054812.837708832,200459.73504168965,11192.997677050707,9.135234420248619,22350433.66569582,5670.953656190239,298.4471078516299,0.0,3543105.357887042,4985293.857398583,47336108.921493724,44827344.57134323,15927906.534594417,4918514.349687723,2.0,0.0,0.0,0.0,4300.231202009153,1193.0554968177992,0.0,0.0,0.0,0.0,0.0,0.0,1.9699479066114183,2989730.253384157,17763334.826793425,0.0,110217.22829241928,51004.458668739186,51800.9544897505,59936.92865144627,133654.14430249805,14621850.454142999,2920638.5089272102,2785497.649902926,18466.72274750138,0.0,9047128.502795666,4397851.140911509,2456321.697132091,1252875.3503539285,830068.5623314312,586745.0164466603,425758.1144206779,339929.66033610736,188007.55321654,1228381.4521808778,66811587.23765261,4379.40196798163,7585.699355606279,3439.5725255640423,1.9699479066114183,22350433.66569582,578797.2007414193,7672217.9517732505,8244271.588755934,407269.0764423038,299936.0697663635,300355.0326836923,282218.6997491861,282453.53486412327,302730.3947522141,330474.39969143295,343958.9014857424,327938.48952373426,757142.8818865736,66811587.23765261,66811587.23765261,66224289.33067871,99387.38289800624,19339.90278994173,18778.444159732146,868188.852942856,58796802.44330212,1209600.0,259318.0325826073,1.0150260466942909,174.0466139297422,0.0,41845154.55775209,0.0,16900342.443514407,4456.540937680995,10483.033455522605,72765.292533336,386718.73389160883,2739559.2245869734,4267805.836122927,5840316.389133553,3628828.4359363876,2181091.101279664,1077238.1421871134,484067.87299927184,74676.0214546546,18.8347134863628,60.08341115164826,66811587.23765261,0.0,28886.34887904335,3772.985575923186,1313451.699741728,4011918.642559571,983933.3860855871,11571651.429569509,2768075.203687475,71199.34053639526,178.013490257035,0.0,904.4066370805249,309.51916650578266,4375875.585164278,679143.3090390434,0.0,135.02177117521177,0.0,0.0,4787506.130431956,27061.900937631464,10627.862813009964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366910.1712680956,58255.36535594948,12676.892348063702,0.0,0.0,482589.9081608573,74729.50309850877,16061515.659088483,1779657.113368351,0.0,0.0,0.0,0.0,12543694.406506488,8602.69517299279,8288.044746290185,5535939.735563711,2690775.1907855095,1669227.1266668146,815390.0248344708,1919879.8971240548,4985820.64085513,2462362.7884691106,650816.5848504109,22849.985846043168,5.075130233471454,0.0,0.0,1.0
40862.0,0.0,2130706432.0,762.0,0.0,0.0,0.0,0.0,0.0,1274.0,310538.0,1745368.0,695596.0,14810.0,638.0,0.0,1342110.0,0.0,0.0,0.0,0.0,0.0,2533426.0,2224440.0,334796.0,257656.0,0.0,0.0,0.0,0.0,1942.0,986.0,0.0,0.0,0.0,0.0,0.0,137648.0,1153712.0,720396.0,756468.0,0.0,1952.0,442.0,668.0,826.0,10554.0,2748688.0,5094.0,0.0,0.0,0.0,734776.0,624334.0,283272.0,217048.0,181770.0,169562.0,331390.0,226072.0,0.0,0.0,2869056.0,0.0,14.0,166.0,20.0,1342110.0,38532.0,173816.0,159584.0,144120.0,133320.0,239140.0,251400.0,270660.0,288320.0,305100.0,320400.0,49540.0,40862.27,2869056.0,2869056.0,2883794.0,15869.0,650.0,40834.0,441680.0,2768224.0,1209600.0,119418.0,2.0,108.0,0.0,2487060.48,90.24,277635.84,0.0,314.0,0.0,0.0,1926.0,433438.0,1474246.0,760970.0,74804.0,15738.0,6224.0,878.0,226.0,234.0,2869056.0,0.0,4926.0,880.0,6390.0,211800.0,67410.0,1581800.0,885182.0,9836.0,0.0,0.0,956.0,2702.0,2376028.0,47886.0,0.0,117886.0,0.0,24.0,2513262.0,2324.0,952.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,20656.0,28162.0,13796.0,0.0,0.0,102332.0,20712.0,2113400.0,413866.0,0.0,0.0,0.0,0.0,1151950.0,1449.18,1814.0,299602.0,511314.0,607040.0,282700.0,433866.0,268214.0,146050.0,81392.0,133018.0,5028.0,0.0,0.0,0.0
1020678.6141360404,0.0,152.0,3909.9768788740976,0.0,0.0,0.0,31.898645975756356,142387.58097428243,4098544.9745476544,20101768.97480695,22569067.322498117,9915726.698994767,1171706.6453911648,46816.77868192084,2171.2468127334205,17884497.00496759,44.46274351038301,1.152902025771425,0.0,1220830.6758991955,1723264.0340994392,31289029.52235987,28309538.12958675,8259377.709990508,2958290.2911858563,16.012669253030456,0.0,0.0,0.0,9673.214822086884,4417.559584700211,0.0,0.0,0.0,0.0,0.0,29294.91899798524,1324342.065971597,20831734.534226805,35862850.602157176,0.0,277510.8710294073,176543.28958320193,229715.60805998486,377075.3431230573,1120180.07466236,50951408.6046008,2979339.159363613,1936449.1709311327,0.0,0.0,16042731.036526624,15043521.262361016,8354387.720856084,4702258.320188214,3196804.863600383,2226229.908277485,1758949.501724871,1497624.9018178263,825186.1468503189,4400528.459150741,40782595.33496674,1693.135798012424,17456.894764690885,268075.36402158544,364.84076334771333,17884497.00496759,561592.8453490387,4555062.582415571,3630851.6211969247,207640.18368851623,216589.94059222355,254095.99016924153,224825.5317026041,252051.6525376484,218176.34174014354,250825.73916118767,209431.70795476047,116462.97883594414,1020679.3414438241,40782595.33496674,40782595.33496674,64626329.36863397,336891.4696524826,38451.83022818318,118131.47154017449,641786.5658029905,58335354.61679986,1209600.0,1742646.3549247992,6770.493942980802,14139.220525163855,0.0,52017215.14652905,0.0,6240752.6491115885,4812.133502558167,22308.24024214542,45900.15789373991,298214.4602312257,2905374.19213519,6435264.4508056985,14710638.475201495,13210805.890444683,10959915.855625598,7316955.365542463,1793349.7259525622,371803.5475209089,11074.83648821397,17308.04022340006,40782595.33496674,47349.55262026334,96392.0088747382,17589.219891875124,2174021.3842576374,2242098.3805203266,2664973.068336619,36503085.06687572,13949198.076902125,398249.04935497,2603.904347313539,11.961992240908634,2539.3666952358635,16176.137300551374,46627027.15824759,23572794.671192296,195.77892136069977,10169.547383891768,0.0,0.0,47767182.13995333,41671.432892169905,3237.5168264060308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325713.58174632746,92237.0877981291,28202.228990400487,2339100848.794292,17213479.06472706,2184388.1042481726,425821.2262282408,455809.44968040846,256829.3228108597,63431917.49827933,10298.42188334321,0.0,0.0,622110.0,63813.05886729034,35206.268748834336,6559264.008934628,7868959.334737031,4495658.721790665,2214689.111228452,4571329.060053808,5080506.443082751,9086856.570353674,17928524.44912263,242398.5360732038,35.8859767227259,0.0,0.0,1.0
